wbid,term,found
WBGene00013857,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000875,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009944,embryonic development variant WBPhenotype:0000749,1.0
WBGene00020375,embryonic development variant WBPhenotype:0000749,1.0
WBGene00021512,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011434,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000757,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008641,embryonic development variant WBPhenotype:0000749,1.0
WBGene00013465,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008580,embryonic development variant WBPhenotype:0000749,1.0
WBGene00018321,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000797,embryonic development variant WBPhenotype:0000749,1.0
WBGene00017620,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003228,embryonic development variant WBPhenotype:0000749,1.0
WBGene00012678,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001061,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008218,embryonic development variant WBPhenotype:0000749,1.0
WBGene00021732,embryonic development variant WBPhenotype:0000749,1.0
WBGene00022814,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009626,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009365,embryonic development variant WBPhenotype:0000749,1.0
WBGene00022253,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008642,embryonic development variant WBPhenotype:0000749,1.0
WBGene00010609,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007464,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008682,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001036,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011994,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004296,embryonic development variant WBPhenotype:0000749,1.0
WBGene00020910,embryonic development variant WBPhenotype:0000749,1.0
WBGene00008143,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003868,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011350,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001161,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016947,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016074,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003783,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007186,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007332,embryonic development variant WBPhenotype:0000749,1.0
WBGene00013688,embryonic development variant WBPhenotype:0000749,1.0
WBGene00017446,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007333,embryonic development variant WBPhenotype:0000749,1.0
WBGene00017923,embryonic development variant WBPhenotype:0000749,1.0
WBGene00009287,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004510,embryonic development variant WBPhenotype:0000749,1.0
WBGene00018578,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001571,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003164,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011803,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004027,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003154,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016277,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003161,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011325,embryonic development variant WBPhenotype:0000749,1.0
WBGene00011636,embryonic development variant WBPhenotype:0000749,1.0
WBGene00020827,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001653,embryonic development variant WBPhenotype:0000749,1.0
WBGene00010084,embryonic development variant WBPhenotype:0000749,1.0
WBGene00013442,embryonic development variant WBPhenotype:0000749,1.0
WBGene00016836,embryonic development variant WBPhenotype:0000749,1.0
WBGene00002850,embryonic development variant WBPhenotype:0000749,1.0
WBGene00006700,embryonic development variant WBPhenotype:0000749,1.0
WBGene00013881,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004888,embryonic development variant WBPhenotype:0000749,1.0
WBGene00003155,embryonic development variant WBPhenotype:0000749,1.0
WBGene00014115,embryonic development variant WBPhenotype:0000749,1.0
WBGene00021939,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004874,embryonic development variant WBPhenotype:0000749,1.0
WBGene00000731,embryonic development variant WBPhenotype:0000749,1.0
WBGene00007643,embryonic development variant WBPhenotype:0000749,1.0
WBGene00018897,embryonic development variant WBPhenotype:0000749,1.0
WBGene00012167,embryonic development variant WBPhenotype:0000749,1.0
WBGene00001413,embryonic development variant WBPhenotype:0000749,1.0
WBGene00004339,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00001832,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00006988,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00012484,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00003150,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00000868,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00021470,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00000411,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00002297,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00013443,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00011409,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00009385,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00018016,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00003919,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00003183,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00004984,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00044329,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00015698,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00002073,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00000875,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00003868,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00011350,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00004510,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00003161,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00013442,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00004874,spindle defective early emb WBPhenotype:0000759,1.0
WBGene00003229,failure to hatch WBPhenotype:0000351,1.0
WBGene00003150,failure to hatch WBPhenotype:0000351,1.0
WBGene00008645,failure to hatch WBPhenotype:0000351,1.0
WBGene00003919,failure to hatch WBPhenotype:0000351,1.0
WBGene00003183,failure to hatch WBPhenotype:0000351,1.0
WBGene00003868,failure to hatch WBPhenotype:0000351,1.0
WBGene00015591,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00011834,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00001597,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00011501,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00000868,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00021470,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00004132,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00016955,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00002297,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00011409,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00006428,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00009006,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00001595,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00077732,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00003981,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00010351,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00000875,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00011460,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00010609,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00020910,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00011350,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00015768,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00011325,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00001413,germline nuclear positioning variant WBPhenotype:0001952,1.0
WBGene00012698,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00002034,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00009364,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00003150,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00001514,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00013443,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00001865,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00001860,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00010093,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00003405,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00003183,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00008061,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00012209,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00000496,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00195182,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00003499,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00008580,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00012678,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00008682,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00004296,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00007332,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00004510,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00016277,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00003161,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00013442,meiotic chromosome segregation variant WBPhenotype:0001499,1.0
WBGene00012698,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003229,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00002034,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00006379,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00009364,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00002992,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00013878,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00012484,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003150,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00012769,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000250,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011834,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00007391,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001597,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011501,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000868,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001514,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00021470,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00004132,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00016955,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00013038,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000772,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003785,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000411,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00004702,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00002297,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00013443,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00008082,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011409,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00009385,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00006428,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011312,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001865,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001860,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00010093,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000770,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001051,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00008645,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003793,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00004244,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003026,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003405,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003919,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003183,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00008061,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00012209,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00004298,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00009006,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00044329,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00021649,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000496,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00195182,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00009372,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00016960,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001595,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011560,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00002136,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00015698,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00077732,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003497,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003981,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011747,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00016291,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00012650,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003499,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00010351,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000875,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00020375,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00008641,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00008580,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00012104,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011460,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00020091,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00012678,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00010609,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00008682,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00004296,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00020910,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011350,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001161,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00015768,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00007332,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00086546,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00004510,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003164,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00016277,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003161,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00011325,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00020827,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001653,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00010084,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00013442,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000227,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00002850,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00004888,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00003155,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00014115,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00009173,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00004874,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00000417,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00001413,gametogenesis variant WBPhenotype:0000774,1.0
WBGene00012698,aneuploidy WBPhenotype:0001882,1.0
WBGene00002034,aneuploidy WBPhenotype:0001882,1.0
WBGene00009364,aneuploidy WBPhenotype:0001882,1.0
WBGene00003150,aneuploidy WBPhenotype:0001882,1.0
WBGene00001514,aneuploidy WBPhenotype:0001882,1.0
WBGene00013443,aneuploidy WBPhenotype:0001882,1.0
WBGene00001865,aneuploidy WBPhenotype:0001882,1.0
WBGene00001860,aneuploidy WBPhenotype:0001882,1.0
WBGene00003405,aneuploidy WBPhenotype:0001882,1.0
WBGene00003183,aneuploidy WBPhenotype:0001882,1.0
WBGene00008061,aneuploidy WBPhenotype:0001882,1.0
WBGene00012209,aneuploidy WBPhenotype:0001882,1.0
WBGene00195182,aneuploidy WBPhenotype:0001882,1.0
WBGene00003499,aneuploidy WBPhenotype:0001882,1.0
WBGene00008580,aneuploidy WBPhenotype:0001882,1.0
WBGene00012678,aneuploidy WBPhenotype:0001882,1.0
WBGene00008682,aneuploidy WBPhenotype:0001882,1.0
WBGene00004296,aneuploidy WBPhenotype:0001882,1.0
WBGene00007332,aneuploidy WBPhenotype:0001882,1.0
WBGene00004510,aneuploidy WBPhenotype:0001882,1.0
WBGene00016277,aneuploidy WBPhenotype:0001882,1.0
WBGene00003161,aneuploidy WBPhenotype:0001882,1.0
WBGene00013442,aneuploidy WBPhenotype:0001882,1.0
WBGene00002992,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00001597,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00011501,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00021470,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00016955,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00002297,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00006428,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00077732,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00003981,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00016291,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00000875,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00011460,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00010609,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00020910,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00011350,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00011325,oocyte septum formation variant WBPhenotype:0001810,1.0
WBGene00006988,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00002992,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00020964,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00003037,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00003021,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00011908,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00016409,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00010677,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00004244,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00003026,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00010840,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00004334,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00044329,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00007645,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00001595,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00001061,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00011368,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00016992,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00001161,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00009924,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00003164,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00006700,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00004888,vulval cell induction increased WBPhenotype:0000218,1.0
WBGene00004339,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00001832,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00006988,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00004371,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00012484,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00003150,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00015591,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00005019,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00002985,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00000868,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00003159,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00013038,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00000411,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00002297,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00011409,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00009385,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00010093,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00018016,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00001051,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00008645,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00003919,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00003183,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00009372,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00000413,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00002073,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00000875,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00010609,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00003154,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00003155,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00004874,cytokinesis variant WBPhenotype:0002408,1.0
WBGene00004339,progeny variant WBPhenotype:0000069,1.0
WBGene00006988,progeny variant WBPhenotype:0000069,1.0
WBGene00011408,progeny variant WBPhenotype:0000069,1.0
WBGene00006379,progeny variant WBPhenotype:0000069,1.0
WBGene00009364,progeny variant WBPhenotype:0000069,1.0
WBGene00002992,progeny variant WBPhenotype:0000069,1.0
WBGene00012484,progeny variant WBPhenotype:0000069,1.0
WBGene00003150,progeny variant WBPhenotype:0000069,1.0
WBGene00012769,progeny variant WBPhenotype:0000069,1.0
WBGene00009132,progeny variant WBPhenotype:0000069,1.0
WBGene00011834,progeny variant WBPhenotype:0000069,1.0
WBGene00001597,progeny variant WBPhenotype:0000069,1.0
WBGene00015146,progeny variant WBPhenotype:0000069,1.0
WBGene00001514,progeny variant WBPhenotype:0000069,1.0
WBGene00000935,progeny variant WBPhenotype:0000069,1.0
WBGene00010810,progeny variant WBPhenotype:0000069,1.0
WBGene00003785,progeny variant WBPhenotype:0000069,1.0
WBGene00004702,progeny variant WBPhenotype:0000069,1.0
WBGene00010677,progeny variant WBPhenotype:0000069,1.0
WBGene00004384,progeny variant WBPhenotype:0000069,1.0
WBGene00004050,progeny variant WBPhenotype:0000069,1.0
WBGene00003598,progeny variant WBPhenotype:0000069,1.0
WBGene00017328,progeny variant WBPhenotype:0000069,1.0
WBGene00020461,progeny variant WBPhenotype:0000069,1.0
WBGene00019380,progeny variant WBPhenotype:0000069,1.0
WBGene00019400,progeny variant WBPhenotype:0000069,1.0
WBGene00003026,progeny variant WBPhenotype:0000069,1.0
WBGene00003919,progeny variant WBPhenotype:0000069,1.0
WBGene00016796,progeny variant WBPhenotype:0000069,1.0
WBGene00002027,progeny variant WBPhenotype:0000069,1.0
WBGene00022310,progeny variant WBPhenotype:0000069,1.0
WBGene00001734,progeny variant WBPhenotype:0000069,1.0
WBGene00020558,progeny variant WBPhenotype:0000069,1.0
WBGene00001595,progeny variant WBPhenotype:0000069,1.0
WBGene00016816,progeny variant WBPhenotype:0000069,1.0
WBGene00077732,progeny variant WBPhenotype:0000069,1.0
WBGene00007013,progeny variant WBPhenotype:0000069,1.0
WBGene00003981,progeny variant WBPhenotype:0000069,1.0
WBGene00007603,progeny variant WBPhenotype:0000069,1.0
WBGene00022034,progeny variant WBPhenotype:0000069,1.0
WBGene00013857,progeny variant WBPhenotype:0000069,1.0
WBGene00020375,progeny variant WBPhenotype:0000069,1.0
WBGene00000271,progeny variant WBPhenotype:0000069,1.0
WBGene00003228,progeny variant WBPhenotype:0000069,1.0
WBGene00001061,progeny variant WBPhenotype:0000069,1.0
WBGene00002004,progeny variant WBPhenotype:0000069,1.0
WBGene00016074,progeny variant WBPhenotype:0000069,1.0
WBGene00003783,progeny variant WBPhenotype:0000069,1.0
WBGene00007186,progeny variant WBPhenotype:0000069,1.0
WBGene00003154,progeny variant WBPhenotype:0000069,1.0
WBGene00003161,progeny variant WBPhenotype:0000069,1.0
WBGene00001653,progeny variant WBPhenotype:0000069,1.0
WBGene00017837,progeny variant WBPhenotype:0000069,1.0
WBGene00006700,progeny variant WBPhenotype:0000069,1.0
WBGene00004888,progeny variant WBPhenotype:0000069,1.0
WBGene00014115,progeny variant WBPhenotype:0000069,1.0
WBGene00017758,progeny variant WBPhenotype:0000069,1.0
WBGene00012167,progeny variant WBPhenotype:0000069,1.0
WBGene00004339,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00003150,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00002985,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00000868,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00000411,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00011409,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00018016,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00008645,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00003183,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00002073,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00010609,cytoplasmic streaming phenotype WBPhenotype:0002612,1.0
WBGene00004339,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00003150,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00015146,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00002985,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00000868,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00000411,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00011409,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00010093,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00018016,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00008645,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00003183,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00044329,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00011747,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00002073,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00018321,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00010609,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00003155,cytoplasmic appearance variant WBPhenotype:0001427,1.0
WBGene00004874,cytoplasmic appearance variant WBPhenotype:0001427,1.0
