interpro_id	interpro_description	all_genes_with	all_genes_without	test_genes_with	test_genes_without	fra_all_genes_with	fra_test_genes_with	chisq_statistic	chisq_df	chisq_p	pos_neg	p.adj
Sp34_20149000.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_20149100.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20149400.t1		IPR000008	C2 domain									
Sp34_20149400.t1		IPR035892	C2 domain superfamily									
Sp34_20149500.t1		IPR003439	ABC transporter-like, ATP-binding domain									
Sp34_20149500.t1		IPR003593	AAA+ ATPase domain									
Sp34_20149500.t1		IPR011527	ABC transporter type 1, transmembrane domain									
Sp34_20149500.t1		IPR017871	ABC transporter-like, conserved site									
Sp34_20149500.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_20149500.t1		IPR036640	ABC transporter type 1, transmembrane domain superfamily									
Sp34_20149500.t1		IPR039421	Type 1 protein exporter									
Sp34_20149600.t1		IPR002110	Ankyrin repeat									
Sp34_20149600.t1		IPR012338	Beta-lactamase/transpeptidase-like									
Sp34_20149600.t1		IPR015868	Glutaminase									
Sp34_20149600.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_20149600.t1		IPR041541	Glutaminase, EF-hand domain									
Sp34_20149900.t1		IPR005135	Endonuclease/exonuclease/phosphatase									
Sp34_20149900.t1		IPR036691	Endonuclease/exonuclease/phosphatase superfamily									
Sp34_20150010.t1		IPR011989	Armadillo-like helical									
Sp34_20150010.t1		IPR016024	Armadillo-type fold									
Sp34_20150010.t1		IPR032675	Leucine-rich repeat domain superfamily									
Sp34_20150100.t1		IPR000286	Histone deacetylase family									
Sp34_20150100.t1		IPR003084	Histone deacetylase									
Sp34_20150100.t1		IPR023696	Ureohydrolase domain superfamily									
Sp34_20150100.t1		IPR023801	Histone deacetylase domain									
Sp34_20150100.t1		IPR037138	Histone deacetylase domain superfamily									
Sp34_20150200.t1		IPR001606	ARID DNA-binding domain									
Sp34_20150200.t1		IPR003150	DNA-binding RFX-type winged-helix domain									
Sp34_20150200.t1		IPR013087	Zinc finger C2H2-type									
Sp34_20150200.t1		IPR016024	Armadillo-type fold									
Sp34_20150200.t1		IPR036431	ARID DNA-binding domain superfamily									
Sp34_20150500.t1		IPR002656	Acyltransferase 3 domain									
Sp34_20150500.t1		IPR006621	Nose resistant-to-fluoxetine protein, N-terminal									
Sp34_20150600.t1		IPR000504	RNA recognition motif domain									
Sp34_20150600.t1		IPR012677	Nucleotide-binding alpha-beta plait domain superfamily									
Sp34_20150600.t1		IPR034158	SF3B4, RNA recognition motif 1									
Sp34_20150600.t1		IPR034159	SF3B4, RNA recognition motif 2									
Sp34_20150600.t1		IPR035979	RNA-binding domain superfamily									
Sp34_20150700.t1		IPR004000	Actin family									
Sp34_20150700.t1		IPR043129	ATPase, nucleotide binding domain									
Sp34_20150800.t1		IPR019534	Protein of unknown function DUF2452									
Sp34_20150900.t1		IPR001578	Peptidase C12, ubiquitin carboxyl-terminal hydrolase									
Sp34_20150900.t1		IPR017390	Ubiquitinyl hydrolase, UCH37 type									
Sp34_20150900.t1		IPR036959	Peptidase C12, ubiquitin carboxyl-terminal hydrolase superfamily									
Sp34_20150900.t1		IPR038765	Papain-like cysteine peptidase superfamily									
Sp34_20150900.t1		IPR041507	Peptidase C12, C-terminal domain									
Sp34_20151010.t1		IPR004856	Glycosyl transferase, ALG6/ALG8									
Sp34_20151210.t1		IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase									
Sp34_20151210.t1		IPR018200	Ubiquitin specific protease, conserved site									
Sp34_20151210.t1		IPR028889	Ubiquitin specific protease domain									
Sp34_20151210.t1		IPR038765	Papain-like cysteine peptidase superfamily									
Sp34_20151210.t1		IPR045578	Ubiquitin carboxyl-terminal hydrolase 47, C-terminal									
Sp34_20151220.t1		IPR001719	AP endonuclease 2									
Sp34_20151220.t1		IPR013022	Xylose isomerase-like, TIM barrel domain									
Sp34_20151220.t1		IPR018246	AP endonuclease 2, zinc binding site									
Sp34_20151220.t1		IPR036237	Xylose isomerase-like superfamily									
Sp34_20151400.t1		IPR002492	Transposase, Tc1-like									
Sp34_20151400.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20151520.t1		IPR032801	Peroxiredoxin-like 2A/B/C									
Sp34_20151610.t1		IPR003613	U-box domain									
Sp34_20151610.t1		IPR013083	Zinc finger, RING/FYVE/PHD-type									
Sp34_20151610.t1		IPR019474	Ubiquitin conjugation factor E4, core									
Sp34_20151610.t1		IPR045132	Ubiquitin conjugation factor E4									
Sp34_20151620.t1		IPR001017	Dehydrogenase, E1 component									
Sp34_20151620.t1		IPR029061	Thiamin diphosphate-binding fold									
Sp34_20151700.t1		IPR002044	Carbohydrate binding module family 20									
Sp34_20151700.t1		IPR013783	Immunoglobulin-like fold									
Sp34_20151700.t1		IPR013784	Carbohydrate-binding-like fold									
Sp34_20151700.t1		IPR017946	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily									
Sp34_20151700.t1		IPR030395	Glycerophosphodiester phosphodiesterase domain									
Sp34_20151700.t1		IPR034839	Glycerophosphocholine phosphodiesterase GPCPD1, CBM20 domain									
Sp34_20151900.t1		IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase									
Sp34_20151900.t1		IPR018200	Ubiquitin specific protease, conserved site									
Sp34_20151900.t1		IPR028889	Ubiquitin specific protease domain									
Sp34_20151900.t1		IPR038765	Papain-like cysteine peptidase superfamily									
Sp34_20151900.t1		IPR044635	Ubiquitin carboxyl-terminal hydrolase 14-like									
Sp34_20152000.t1		IPR001781	Zinc finger, LIM-type									
Sp34_20152000.t1		IPR002931	Transglutaminase-like									
Sp34_20152000.t1		IPR038765	Papain-like cysteine peptidase superfamily									
Sp34_20152100.t1		IPR004686	Tricarboxylate/iron carrier									
Sp34_20152200.t1		IPR005331	Sulfotransferase									
Sp34_20152200.t1		IPR007669	Carbohydrate sulfotransferase Chst-1									
Sp34_20152300.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20152300.t1		IPR038717	Tc1-like transposase, DDE domain									
Sp34_20152710.t1		IPR001611	Leucine-rich repeat									
Sp34_20152710.t1		IPR003591	Leucine-rich repeat, typical subtype									
Sp34_20152710.t1		IPR032675	Leucine-rich repeat domain superfamily									
Sp34_20152720.t1		IPR000719	Protein kinase domain									
Sp34_20152720.t1		IPR008271	Serine/threonine-protein kinase, active site									
Sp34_20152720.t1		IPR010513	KEN domain									
Sp34_20152720.t1		IPR011009	Protein kinase-like domain superfamily									
Sp34_20152720.t1		IPR038357	KEN domain superfamily									
Sp34_20152720.t1		IPR045133	Serine/threonine-protein kinase/endoribonuclease IRE1/2-like									
Sp34_20152800.t1		IPR001873	Epithelial sodium channel									
Sp34_20152800.t1		IPR004726	Degenerin									
Sp34_20152800.t1		IPR020903	Epithelial sodium channel, conserved site									
Sp34_20152900.t1		IPR002372	Pyrrolo-quinoline quinone repeat									
Sp34_20152900.t1		IPR011047	Quinoprotein alcohol dehydrogenase-like superfamily									
Sp34_20152900.t1		IPR015943	WD40/YVTN repeat-like-containing domain superfamily									
Sp34_20152900.t1		IPR018391	Pyrrolo-quinoline quinone beta-propeller repeat									
Sp34_20153000.t1		IPR003653	Ulp1 protease family, C-terminal catalytic domain									
Sp34_20153000.t1		IPR038765	Papain-like cysteine peptidase superfamily									
Sp34_20153100.t1		IPR005282	Lysosomal cystine transporter									
Sp34_20153100.t1		IPR006603	PQ-loop repeat									
Sp34_20153200.t1		IPR003338	CDC48, N-terminal subdomain									
Sp34_20153200.t1		IPR003593	AAA+ ATPase domain									
Sp34_20153200.t1		IPR003959	ATPase, AAA-type, core									
Sp34_20153200.t1		IPR003960	ATPase, AAA-type, conserved site									
Sp34_20153200.t1		IPR004201	CDC48, domain 2									
Sp34_20153200.t1		IPR005938	AAA ATPase, CDC48 family									
Sp34_20153200.t1		IPR009010	Aspartate decarboxylase-like domain superfamily									
Sp34_20153200.t1		IPR015415	Spastin/Vps4, C-terminal									
Sp34_20153200.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_20153200.t1		IPR029067	CDC48 domain 2-like superfamily									
Sp34_20153200.t1		IPR041569	AAA ATPase, AAA+ lid domain									
Sp34_20153300.t1		IPR001279	Metallo-beta-lactamase									
Sp34_20153300.t1		IPR011108	Zn-dependent metallo-hydrolase, RNA specificity domain									
Sp34_20153300.t1		IPR022712	Beta-Casp domain									
Sp34_20153300.t1		IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like									
Sp34_20153300.t1		IPR041897	Integrator complex subunit 11, MBL-fold									
Sp34_20153400.t1		IPR001197	Large ribosomal subunit protein uL16, eukaryotes/archaea									
Sp34_20153400.t1		IPR016180	Large ribosomal subunit protein uL16 domain									
Sp34_20153400.t1		IPR018255	Large ribosomal subunit protein uL16, conserved site, eukaryotes/archaea									
Sp34_20153400.t1		IPR036920	Large ribosomal subunit protein uL16 superfamily									
Sp34_20153400.t1		IPR047873	Large ribosomal subunit protein uL16									
Sp34_20153500.t1		IPR007946	A1 cistron-splicing factor, AAR2									
Sp34_20153500.t1		IPR033647	AAR2, N-terminal									
Sp34_20153500.t1		IPR033648	AAR2, C-terminal domain									
Sp34_20153500.t1		IPR038514	AAR2, C-terminal domain superfamily									
Sp34_20153500.t1		IPR038516	AAR2, N-terminal domain superfamily									
Sp34_20153600.t1		IPR000210	BTB/POZ domain									
Sp34_20153600.t1		IPR011333	SKP1/BTB/POZ domain superfamily									
Sp34_20153600.t1		IPR013087	Zinc finger C2H2-type									
Sp34_20153600.t1		IPR036236	Zinc finger C2H2 superfamily									
Sp34_20153700.t1		IPR000007	Tubby, C-terminal									
Sp34_20153700.t1		IPR018066	Tubby, C-terminal, conserved site									
Sp34_20153700.t1		IPR025659	Tubby-like, C-terminal									
Sp34_20153800.t1		IPR024133	Transmembrane protein 138									
Sp34_20153900.t1		IPR001270	ClpA/B family									
Sp34_20153900.t1		IPR003593	AAA+ ATPase domain									
Sp34_20153900.t1		IPR003959	ATPase, AAA-type, core									
Sp34_20153900.t1		IPR003960	ATPase, AAA-type, conserved site									
Sp34_20153900.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_20153900.t1		IPR044539	Pachytene checkpoint protein 2-like									
Sp34_20154000.t1		IPR011990	Tetratricopeptide-like helical domain superfamily									
Sp34_20154000.t1		IPR019734	Tetratricopeptide repeat									
Sp34_20154200.t1		IPR007855	RNA-dependent RNA polymerase, eukaryotic-type									
Sp34_20154320.t1		IPR002394	Nicotinic acetylcholine receptor									
Sp34_20154320.t1		IPR006029	Neurotransmitter-gated ion-channel transmembrane domain									
Sp34_20154320.t1		IPR006201	Neurotransmitter-gated ion-channel									
Sp34_20154320.t1		IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain									
Sp34_20154320.t1		IPR018000	Neurotransmitter-gated ion-channel, conserved site									
Sp34_20154320.t1		IPR036719	Neurotransmitter-gated ion-channel transmembrane domain superfamily									
Sp34_20154320.t1		IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily									
Sp34_20154320.t1		IPR038050	Neuronal acetylcholine receptor									
Sp34_20154500.t1		IPR005334	Dynein light chain Tctex-1 like									
Sp34_20154500.t1		IPR038586	Tctex-1-like superfamily									
Sp34_20154600.t1		IPR000591	DEP domain									
Sp34_20154600.t1		IPR001158	DIX domain									
Sp34_20154600.t1		IPR001478	PDZ domain									
Sp34_20154600.t1		IPR015506	Dishevelled-related protein									
Sp34_20154600.t1		IPR029071	Ubiquitin-like domain superfamily									
Sp34_20154600.t1		IPR036034	PDZ superfamily									
Sp34_20154600.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20154600.t1		IPR036390	Winged helix DNA-binding domain superfamily									
Sp34_20154600.t1		IPR038207	DIX domain superfamily									
Sp34_20154700.t1		IPR002194	Chaperonin TCP-1, conserved site									
Sp34_20154700.t1		IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family									
Sp34_20154700.t1		IPR012715	T-complex protein 1, alpha subunit									
Sp34_20154700.t1		IPR017998	Chaperone tailless complex polypeptide 1 (TCP-1)									
Sp34_20154700.t1		IPR027409	GroEL-like apical domain superfamily									
Sp34_20154700.t1		IPR027410	TCP-1-like chaperonin intermediate domain superfamily									
Sp34_20154700.t1		IPR027413	GroEL-like equatorial domain superfamily									
Sp34_20154800.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_20154910.t1		IPR002603	ET repeat									
Sp34_20155000.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20155200.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_20155200.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20155300.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20155400.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_20155400.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20155400.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20155600.t1		IPR002492	Transposase, Tc1-like									
Sp34_20155600.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_20155600.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20155600.t1		IPR038717	Tc1-like transposase, DDE domain									
Sp34_20155810.t1		IPR000082	SEA domain									
Sp34_20155810.t1		IPR000742	EGF-like domain									
Sp34_20155810.t1		IPR002919	Trypsin Inhibitor-like, cysteine rich domain									
Sp34_20155810.t1		IPR005018	DOMON domain									
Sp34_20155810.t1		IPR036084	Serine protease inhibitor-like superfamily									
Sp34_20155810.t1		IPR036364	SEA domain superfamily									
Sp34_20155810.t1		IPR045266	Copper-dependent monooxygenases, DOMON domain									
Sp34_20155900.t1		IPR001584	Integrase, catalytic core									
Sp34_20155900.t1		IPR001878	Zinc finger, CCHC-type									
Sp34_20155900.t1		IPR005312	Protein of unknown function DUF1759									
Sp34_20155900.t1		IPR008042	Retrotransposon, Pao									
Sp34_20155900.t1		IPR009878	Phlebovirus glycoprotein G2, fusion domain									
Sp34_20155900.t1		IPR012337	Ribonuclease H-like superfamily									
Sp34_20155900.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20155900.t1		IPR040676	Domain of unknown function DUF5641									
Sp34_20155900.t1		IPR041588	Integrase zinc-binding domain									
Sp34_20155900.t1		IPR043128	Reverse transcriptase/Diguanylate cyclase domain									
Sp34_20155900.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_20156100.t1		IPR002110	Ankyrin repeat									
Sp34_20156100.t1		IPR012338	Beta-lactamase/transpeptidase-like									
Sp34_20156100.t1		IPR015868	Glutaminase									
Sp34_20156100.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_20156100.t1		IPR041541	Glutaminase, EF-hand domain									
Sp34_20156200.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20156200.t1		IPR038717	Tc1-like transposase, DDE domain									
Sp34_20156400.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_20156400.t1		IPR025898	Tc3 transposase, DNA binding domain									
Sp34_20156400.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20156400.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20156400.t1		IPR038717	Tc1-like transposase, DDE domain									
Sp34_20156400.t1		IPR048703	Transposable element Tc3 transposase-like, DNA-binding HTH domain									
Sp34_20156510.t1		IPR000276	G protein-coupled receptor, rhodopsin-like									
Sp34_20156510.t1		IPR000611	Neuropeptide Y receptor family									
Sp34_20156510.t1		IPR017452	GPCR, rhodopsin-like, 7TM									
Sp34_20156600.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_20156600.t1		IPR039177	Nonsense-mediated mRNA decay factor SMG9									
Sp34_20156700.t1		IPR007707	Transforming acidic coiled-coil-containing protein, C-terminal									
Sp34_20157210.t1		IPR001650	Helicase, C-terminal									
Sp34_20157210.t1		IPR003593	AAA+ ATPase domain									
Sp34_20157210.t1		IPR004179	Sec63 domain									
Sp34_20157210.t1		IPR011545	DEAD/DEAH box helicase domain									
Sp34_20157210.t1		IPR014001	Helicase superfamily 1/2, ATP-binding domain									
Sp34_20157210.t1		IPR014756	Immunoglobulin E-set									
Sp34_20157210.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_20157210.t1		IPR035892	C2 domain superfamily									
Sp34_20157210.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20157210.t1		IPR036390	Winged helix DNA-binding domain superfamily									
Sp34_20157900.t1		IPR037818	Transcription initiation factor TFIID subunit 8									
Sp34_20158000.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20158100.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20158300.t1		IPR033438	Modulator of levamisole receptor-1									
Sp34_20158400.t1		IPR011042	Six-bladed beta-propeller, TolB-like									
Sp34_20158400.t1		IPR011400	Eukaryotic translation initiation factor 3 subunit B									
Sp34_20158400.t1		IPR013979	Translation initiation factor, beta propellor-like domain									
Sp34_20158400.t1		IPR015943	WD40/YVTN repeat-like-containing domain superfamily									
Sp34_20158500.t1		IPR000195	Rab-GAP-TBC domain									
Sp34_20158500.t1		IPR035969	Rab-GAP-TBC domain superfamily									
Sp34_20158500.t1		IPR045913	GTPase-activating protein TBC20/Gyp8-like									
Sp34_20158800.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20158900.t1		IPR001888	Transposase, type 1									
Sp34_20158900.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20158900.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20159000.t1		IPR009924	Protein of unknown function DUF1459									
Sp34_20159110.t1		IPR005178	Organic solute transporter subunit alpha/Transmembrane protein 184									
Sp34_20159300.t1		IPR001569	Large ribosomal subunit protein eL37									
Sp34_20159300.t1		IPR011331	Large ribosomal subunit protein eL37/eL43									
Sp34_20159300.t1		IPR011332	Zinc-binding ribosomal protein									
Sp34_20159300.t1		IPR018267	Large ribosomal subunit protein eL37, conserved site									
Sp34_20159400.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_20159400.t1		IPR001628	Zinc finger, nuclear hormone receptor-type									
Sp34_20159400.t1		IPR002999	Tudor domain									
Sp34_20159400.t1		IPR013088	Zinc finger, NHR/GATA-type									
Sp34_20159400.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_20159400.t1		IPR049636	Hepatocyte nuclear factor 4-like, DNA-binding domain									
Sp34_20159500.t1		IPR001888	Transposase, type 1									
Sp34_20159500.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20159500.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20159500.t1		IPR041426	Mos1 transposase, HTH domain									
Sp34_20159600.t1		IPR041426	Mos1 transposase, HTH domain									
Sp34_20159700.t1		IPR001888	Transposase, type 1									
Sp34_20159700.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20159800.t1		IPR000477	Reverse transcriptase domain									
Sp34_20159800.t1		IPR043128	Reverse transcriptase/Diguanylate cyclase domain									
Sp34_20159800.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_20160000.t1		IPR002126	Cadherin-like									
Sp34_20160000.t1		IPR015919	Cadherin-like superfamily									
Sp34_20160000.t1		IPR020894	Cadherin conserved site									
Sp34_20160000.t1		IPR039808	Cadherin									
Sp34_20160100.t1		IPR016181	Acyl-CoA N-acyltransferase									
Sp34_20160200.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20160300.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20160400.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20160400.t1		IPR038717	Tc1-like transposase, DDE domain									
Sp34_20160510.t1		IPR000477	Reverse transcriptase domain									
Sp34_20160510.t1		IPR005135	Endonuclease/exonuclease/phosphatase									
Sp34_20160510.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20160510.t1		IPR036691	Endonuclease/exonuclease/phosphatase superfamily									
Sp34_20160510.t1		IPR043128	Reverse transcriptase/Diguanylate cyclase domain									
Sp34_20160510.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_20160600.t1		IPR003614	Knottin, scorpion toxin-like									
Sp34_20160710.t1		IPR003593	AAA+ ATPase domain									
Sp34_20160710.t1		IPR003959	ATPase, AAA-type, core									
Sp34_20160710.t1		IPR003960	ATPase, AAA-type, conserved site									
Sp34_20160710.t1		IPR012340	Nucleic acid-binding, OB-fold									
Sp34_20160710.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_20160710.t1		IPR041569	AAA ATPase, AAA+ lid domain									
Sp34_20160900.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_20161000.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20161110.t1		IPR002172	Low-density lipoprotein (LDL) receptor class A repeat									
Sp34_20161110.t1		IPR013783	Immunoglobulin-like fold									
Sp34_20161110.t1		IPR023415	Low-density lipoprotein (LDL) receptor class A, conserved site									
Sp34_20161110.t1		IPR036055	LDL receptor-like superfamily									
Sp34_20161110.t1		IPR036179	Immunoglobulin-like domain superfamily									
Sp34_20161200.t1		IPR004299	Membrane bound O-acyl transferase, MBOAT									
Sp34_20161610.t1		IPR000034	Laminin IV									
Sp34_20161610.t1		IPR000742	EGF-like domain									
Sp34_20161610.t1		IPR001791	Laminin G domain									
Sp34_20161610.t1		IPR001881	EGF-like calcium-binding domain									
Sp34_20161610.t1		IPR002049	Laminin-type EGF domain									
Sp34_20161610.t1		IPR002172	Low-density lipoprotein (LDL) receptor class A repeat									
Sp34_20161610.t1		IPR003598	Immunoglobulin subtype 2									
Sp34_20161610.t1		IPR003599	Immunoglobulin subtype									
Sp34_20161610.t1		IPR007110	Immunoglobulin-like domain									
Sp34_20161610.t1		IPR009030	Growth factor receptor cysteine-rich domain superfamily									
Sp34_20161610.t1		IPR013098	Immunoglobulin I-set									
Sp34_20161610.t1		IPR013151	Immunoglobulin									
Sp34_20161610.t1		IPR013320	Concanavalin A-like lectin/glucanase domain superfamily									
Sp34_20161610.t1		IPR013783	Immunoglobulin-like fold									
Sp34_20161610.t1		IPR023415	Low-density lipoprotein (LDL) receptor class A, conserved site									
Sp34_20161610.t1		IPR036055	LDL receptor-like superfamily									
Sp34_20161610.t1		IPR036179	Immunoglobulin-like domain superfamily									
Sp34_20161700.t1		IPR004151	7TM GPCR, serpentine receptor class e (Sre)									
Sp34_20161800.t1		IPR006047	Glycosyl hydrolase, family 13, catalytic domain									
Sp34_20161800.t1		IPR017853	Glycoside hydrolase superfamily									
Sp34_20161800.t1		IPR031984	Solute carrier family 3 member 2, N-terminal domain									
Sp34_20161900.t1		IPR041426	Mos1 transposase, HTH domain									
Sp34_20162000.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_20162000.t1		IPR001628	Zinc finger, nuclear hormone receptor-type									
Sp34_20162000.t1		IPR013088	Zinc finger, NHR/GATA-type									
Sp34_20162000.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_20162100.t1		IPR002601	C6 domain									
Sp34_20162300.t1		IPR000477	Reverse transcriptase domain									
Sp34_20162300.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_20162400.t1		IPR006954	Moulting cycle MLT-10-like protein									
Sp34_20162500.t1		IPR000477	Reverse transcriptase domain									
Sp34_20162500.t1		IPR001037	Integrase, C-terminal, retroviral									
Sp34_20162500.t1		IPR001584	Integrase, catalytic core									
Sp34_20162500.t1		IPR001878	Zinc finger, CCHC-type									
Sp34_20162500.t1		IPR012337	Ribonuclease H-like superfamily									
Sp34_20162500.t1		IPR021109	Aspartic peptidase domain superfamily									
Sp34_20162500.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20162500.t1		IPR036875	Zinc finger, CCHC-type superfamily									
Sp34_20162500.t1		IPR041373	Reverse transcriptase, RNase H-like domain									
Sp34_20162500.t1		IPR041588	Integrase zinc-binding domain									
Sp34_20162500.t1		IPR043128	Reverse transcriptase/Diguanylate cyclase domain									
Sp34_20162500.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_20162710.t1		IPR001830	Glycosyl transferase, family 20									
Sp34_20162710.t1		IPR023214	HAD superfamily									
Sp34_20162710.t1		IPR036412	HAD-like superfamily									
Sp34_20162710.t1		IPR041064	Trehalose-6-phosphate phosphatase, helical bundle domain									
Sp34_20162710.t1		IPR049063	Trehalose-6-phosphate phosphatase, C-terminal domain									
Sp34_20162720.t1		IPR005225	Small GTP-binding protein domain									
Sp34_20162720.t1		IPR006689	Small GTPase superfamily, ARF/SAR type									
Sp34_20162720.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_20162720.t1		IPR044612	ADP-ribosylation factor-like protein 2/3									
Sp34_20163000.t1		IPR000477	Reverse transcriptase domain									
Sp34_20163000.t1		IPR001584	Integrase, catalytic core									
Sp34_20163000.t1		IPR001878	Zinc finger, CCHC-type									
Sp34_20163000.t1		IPR001995	Peptidase A2A, retrovirus, catalytic									
Sp34_20163000.t1		IPR012337	Ribonuclease H-like superfamily									
Sp34_20163000.t1		IPR021109	Aspartic peptidase domain superfamily									
Sp34_20163000.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20163000.t1		IPR036875	Zinc finger, CCHC-type superfamily									
Sp34_20163000.t1		IPR041577	Reverse transcriptase/retrotransposon-derived protein, RNase H-like domain									
Sp34_20163000.t1		IPR041588	Integrase zinc-binding domain									
Sp34_20163000.t1		IPR043128	Reverse transcriptase/Diguanylate cyclase domain									
Sp34_20163000.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_20163100.t1		IPR007350	Transposase, Tc5, C-terminal									
Sp34_20163200.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_20163300.t1		IPR001584	Integrase, catalytic core									
Sp34_20163300.t1		IPR012337	Ribonuclease H-like superfamily									
Sp34_20163300.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20163300.t1		IPR041373	Reverse transcriptase, RNase H-like domain									
Sp34_20163300.t1		IPR041588	Integrase zinc-binding domain									
Sp34_20163300.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_20163400.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_20163400.t1		IPR025898	Tc3 transposase, DNA binding domain									
Sp34_20163400.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_20163400.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20163400.t1		IPR038717	Tc1-like transposase, DDE domain									
Sp34_20163400.t1		IPR048703	Transposable element Tc3 transposase-like, DNA-binding HTH domain									
Sp34_20163600.t1		IPR036397	Ribonuclease H superfamily									
Sp34_20163800.t1		IPR009924	Protein of unknown function DUF1459									
Sp34_20163900.t1		IPR009924	Protein of unknown function DUF1459									
Sp34_20164100.t1		IPR017956	AT hook, DNA-binding motif									
Sp34_20164100.t1		IPR037948	Chromo domain-containing protein cec-4/Chromobox protein homolog hpl-2									
Sp34_20164300.t1		IPR001680	WD40 repeat									
Sp34_20164300.t1		IPR015943	WD40/YVTN repeat-like-containing domain superfamily									
Sp34_20164300.t1		IPR036322	WD40-repeat-containing domain superfamily									
Sp34_20164300.t1		IPR045245	Pre-mRNA 3 end processing protein Pfs2-like	positive	1							
IPR006434	Pyrimidine 5-nucleotidase, eukaryotic	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728		
Sp34_40194900.t1		IPR023214	HAD superfamily									
Sp34_40194900.t1		IPR036412	HAD-like superfamily									
Sp34_40195000.t1		IPR036397	Ribonuclease H superfamily									
Sp34_40195000.t1		IPR038717	Tc1-like transposase, DDE domain									
Sp34_40195300.t1		IPR002652	Importin-alpha, importin-beta-binding domain									
